Speaker,start,end,time,ITL,ICL
S-Speech,0:34:43,0:34:45,0:00:02,,
S-Speech,0:34:49,0:34:55,0:00:06,,
S-Speech,0:34:59,0:35:05,0:00:06,,
S-Speech,0:35:11,0:35:13,0:00:02,,
S-Speech,0:35:19,0:35:21,0:00:02,,
S-Speech,0:35:25,0:35:27,0:00:02,,
T-Speech,0:00:00,0:00:03,0:00:03,Other,"Asking Question
"
T-Speech,0:02:31,0:02:39,0:00:08,Musical Expression,"Giving Practice
"
T-Speech,0:02:47,0:03:11,0:00:24,Musical Expression,"Giving Practice
"
T-Speech,0:03:19,0:03:40,0:00:21,Musical Expression,"Giving Subjective Information
"
T-Speech,0:03:54,0:03:58,0:00:04,Musical Expression,"Asking Question
"
T-Speech,0:04:04,0:04:08,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:04:19,0:04:44,0:00:25,Musical Expression,"Giving Subjective Information
"
T-Speech,0:04:47,0:04:51,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:04:55,0:05:03,0:00:08,Musical Expression,"Giving Subjective Information
"
T-Speech,0:05:07,0:05:36,0:00:29,Musical Expression,"Giving Practice
"
T-Speech,0:05:44,0:05:49,0:00:05,Musical Expression,"Giving Subjective Information
"
T-Speech,0:05:57,0:06:11,0:00:14,Musical Expression,"Giving Practice
"
T-Speech,0:06:17,0:06:22,0:00:05,Musical Expression,"Giving Subjective Information
"
T-Speech,0:06:45,0:06:50,0:00:05,Musical Expression,"Giving Subjective Information
"
T-Speech,0:06:56,0:07:08,0:00:12,Musical Expression,"Giving Subjective Information
"
T-Speech,0:07:26,0:07:46,0:00:20,Musical Expression,"Giving Subjective Information
"
T-Speech,0:07:53,0:07:56,0:00:03,Other,"Giving Subjective Information
"
T-Speech,0:07:58,0:08:04,0:00:06,Musical Expression,"Giving Feedback
"
T-Speech,0:08:06,0:08:19,0:00:13,Musical Expression,"Giving Feedback
"
T-Speech,0:08:22,0:08:24,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:08:45,0:09:02,0:00:17,Technique,"Asking Question
"
T-Speech,0:09:07,0:09:09,0:00:02,Technique,"Giving Subjective Information
"
T-Speech,0:09:15,0:09:21,0:00:06,Technique,"Giving Subjective Information
"
T-Speech,0:09:24,0:09:27,0:00:03,Technique,"Giving Objective Information
"
T-Speech,0:09:58,0:10:00,0:00:02,Technique,"Giving Subjective Information
"
T-Speech,0:10:10,0:10:18,0:00:08,Technique,"Giving Subjective Information
"
T-Speech,0:10:22,0:10:30,0:00:08,Musical Expression,"Giving Subjective Information
"
T-Speech,0:10:39,0:10:41,0:00:02,Technique,"Giving Subjective Information
"
T-Speech,0:10:58,0:11:02,0:00:04,Musical Expression,"Giving Objective Information
"
T-Speech,0:11:27,0:11:29,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:11:32,0:11:38,0:00:06,Musical Expression,"Giving Practice
"
T-Speech,0:11:55,0:12:02,0:00:07,Musical Expression,"Giving Practice
"
T-Speech,0:12:06,0:12:08,0:00:02,Musical Expression,"Giving Practice
"
T-Speech,0:12:17,0:12:21,0:00:04,Technique,"Giving Feedback
"
T-Speech,0:12:25,0:12:36,0:00:11,Technique,"Giving Feedback
"
T-Speech,0:12:42,0:12:49,0:00:07,Technique,"Giving Practice
"
T-Speech,0:13:19,0:13:24,0:00:05,Technique,"Giving Subjective Information
"
T-Speech,0:13:50,0:13:56,0:00:06,Technique,"Giving Subjective Information
"
T-Speech,0:13:58,0:14:09,0:00:11,Technique,"Giving Objective Information
"
T-Speech,0:14:12,0:14:15,0:00:03,Technique,"Giving Objective Information
"
T-Speech,0:14:16,0:14:20,0:00:04,Technique,"Giving Objective Information
"
T-Speech,0:14:26,0:14:29,0:00:03,Technique,"Giving Objective Information
"
T-Speech,0:14:44,0:14:48,0:00:04,Technique,"Giving Objective Information
"
T-Speech,0:15:05,0:15:09,0:00:04,Technique,"Giving Subjective Information
"
T-Speech,0:15:35,0:15:49,0:00:14,Technique,"Giving Subjective Information
"
T-Speech,0:16:01,0:16:06,0:00:05,Technique,"Giving Subjective Information
"
T-Speech,0:16:21,0:16:31,0:00:10,Musical Expression,"Giving Subjective Information
"
T-Speech,0:16:34,0:16:40,0:00:06,Technique,"Giving Subjective Information
"
T-Speech,0:17:01,0:17:06,0:00:05,Technique,"Giving Objective Information
"
T-Speech,0:17:40,0:17:44,0:00:04,Other,"Giving Subjective Information
"
T-Speech,0:18:05,0:18:09,0:00:04,Technique,"Asking Question
"
T-Speech,0:18:15,0:18:30,0:00:15,Technique,"Giving Subjective Information
"
T-Speech,0:18:31,0:18:34,0:00:03,Technique,"Giving Subjective Information
"
T-Speech,0:18:50,0:18:58,0:00:08,Technique,"Giving Subjective Information
"
T-Speech,0:19:28,0:19:33,0:00:05,Technique,"Giving Practice
"
T-Speech,0:19:35,0:19:46,0:00:11,Technique,"Giving Practice
"
T-Speech,0:20:09,0:20:25,0:00:16,Musical Expression,"Giving Subjective Information
"
T-Speech,0:20:42,0:20:50,0:00:08,Technique,"Asking Question
"
T-Speech,0:21:21,0:21:25,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:21:38,0:21:45,0:00:07,Technique,"Giving Feedback
"
T-Speech,0:22:01,0:22:03,0:00:02,Technique,"Giving Objective Information
"
T-Speech,0:22:06,0:22:09,0:00:03,Technique,"Giving Objective Information
"
T-Speech,0:22:10,0:22:11,0:00:01,Technique,"Giving Subjective Information
"
T-Speech,0:22:17,0:22:21,0:00:04,Technique,"Giving Subjective Information
"
T-Speech,0:22:44,0:22:59,0:00:15,Musical Expression,"Giving Subjective Information
"
T-Speech,0:23:15,0:23:18,0:00:03,Musical Expression,"Giving Subjective Information
"
T-Speech,0:23:21,0:23:23,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:23:39,0:23:43,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:24:11,0:24:14,0:00:03,Musical Expression,"Giving Practice
"
T-Speech,0:24:22,0:24:31,0:00:09,Musical Expression,"Giving Subjective Information
"
T-Speech,0:25:46,0:25:56,0:00:10,Technique,"Giving Objective Information
"
T-Speech,0:25:57,0:26:00,0:00:03,Technique,"Giving Subjective Information
"
T-Speech,0:26:07,0:26:10,0:00:03,Technique,"Giving Subjective Information
"
T-Speech,0:26:16,0:26:47,0:00:31,Musical Expression,"Asking Question
"
T-Speech,0:27:13,0:27:35,0:00:22,Technique,"Asking Question
"
T-Speech,0:27:38,0:27:57,0:00:19,Technique,"Giving Practice
"
T-Speech,0:28:40,0:28:56,0:00:16,Other,"Giving Objective Information
"
T-Speech,0:29:01,0:29:03,0:00:02,Musical Style,"Giving Objective Information
"
T-Speech,0:29:04,0:29:07,0:00:03,Musical Style,"Giving Objective Information
"
T-Speech,0:29:16,0:29:18,0:00:02,Musical Style,"Giving Subjective Information
"
T-Speech,0:29:56,0:29:58,0:00:02,Musical Style,"Giving Subjective Information
"
T-Speech,0:30:24,0:30:30,0:00:06,Technique,"Giving Objective Information
"
T-Speech,0:30:48,0:30:56,0:00:08,Musical Expression,"Giving Subjective Information
"
T-Speech,0:31:00,0:31:02,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:31:48,0:31:52,0:00:04,Musical Expression,"Giving Subjective Information
"
T-Speech,0:32:23,0:32:25,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:32:27,0:32:29,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:32:33,0:32:39,0:00:06,Musical Expression,"Giving Subjective Information
"
T-Speech,0:32:48,0:32:50,0:00:02,Musical Expression,"Giving Subjective Information
"
T-Speech,0:32:52,0:32:58,0:00:06,Musical Expression,"Giving Objective Information
"
T-Speech,0:33:03,0:33:05,0:00:02,Musical Expression,"Giving Practice
"
T-Speech,0:33:43,0:33:45,0:00:02,Other,"Giving Feedback
"
T-Speech,0:33:48,0:33:50,0:00:02,Other,"Giving Subjective Information
"
T-Speech,0:34:03,0:34:05,0:00:02,Other,"Giving Feedback
"
T-Speech,0:34:11,0:34:21,0:00:10,Musical Expression,"Giving Practice
"
T-Speech,0:34:33,0:34:43,0:00:10,Musical Expression,"Giving Advice
"
T-Speech,0:34:45,0:34:49,0:00:04,Musical Expression,"Giving Advice
"
T-Speech,0:34:55,0:34:59,0:00:04,Musical Style,"Giving Objective Information
"
T-Speech,0:35:05,0:35:11,0:00:06,Musical Style,"Giving Objective Information
"
T-Speech,0:35:13,0:35:19,0:00:06,Musical Style,"Giving Advice
"
T-Speech,0:35:21,0:35:25,0:00:04,Other,"Giving Advice
"
,,,,,
,,,,,
,,,,,
