Speaker,start,end,time,ITL,ICL
S-Speech,0:05:17,0:05:21,0:00:04,,
S-Speech,0:05:36,0:05:41,0:00:05,,
S-Speech,0:05:43,0:05:46,0:00:03,,
S-Speech,0:06:05,0:06:06,0:00:01,,
S-Speech,0:06:20,0:06:23,0:00:03,,
S-Speech,0:06:25,0:06:27,0:00:02,,
S-Speech,0:06:28,0:06:30,0:00:02,,
S-Speech,0:06:59,0:07:01,0:00:02,,
S-Speech,0:07:30,0:07:32,0:00:02,,
S-Speech,0:07:41,0:07:43,0:00:02,,
S-Speech,0:07:54,0:07:56,0:00:02,,
S-Speech,0:08:03,0:08:05,0:00:02,,
S-Speech,0:08:09,0:08:13,0:00:04,,
S-Speech,0:08:16,0:08:20,0:00:04,,
S-Speech,0:08:32,0:08:33,0:00:01,,
S-Speech,0:08:41,0:08:42,0:00:01,,
S-Speech,0:08:55,0:08:58,0:00:03,,
S-Speech,0:09:44,0:09:45,0:00:01,,
S-Speech,0:09:56,0:09:58,0:00:02,,
S-Speech,0:10:12,0:10:13,0:00:01,,
S-Speech,0:10:27,0:10:28,0:00:01,,
S-Speech,0:10:34,0:10:37,0:00:03,,
S-Speech,0:11:10,0:11:12,0:00:02,,
S-Speech,0:11:14,0:11:16,0:00:02,,
S-Speech,0:11:26,0:11:27,0:00:01,,
S-Speech,0:11:59,0:12:01,0:00:02,,
S-Speech,0:12:25,0:12:29,0:00:04,,
S-Speech,0:12:31,0:12:33,0:00:02,,
S-Speech,0:12:42,0:12:44,0:00:02,,
S-Speech,0:12:53,0:12:55,0:00:02,,
S-Speech,0:13:13,0:13:14,0:00:01,,
S-Speech,0:13:24,0:13:26,0:00:02,,
S-Speech,0:13:28,0:13:30,0:00:02,,
S-Speech,0:13:31,0:13:32,0:00:01,,
S-Speech,0:13:36,0:13:41,0:00:05,,
S-Speech,0:14:08,0:14:16,0:00:08,,
S-Speech,0:15:03,0:15:05,0:00:02,,
S-Speech,0:15:09,0:15:12,0:00:03,,
S-Speech,0:15:20,0:15:21,0:00:01,,
S-Speech,0:16:41,0:16:43,0:00:02,,
S-Speech,0:16:45,0:16:47,0:00:02,,
S-Speech,0:16:52,0:16:53,0:00:01,,
S-Speech,0:17:06,0:17:09,0:00:03,,
S-Speech,0:17:32,0:17:34,0:00:02,,
S-Speech,0:17:38,0:17:46,0:00:08,,
S-Speech,0:17:53,0:17:57,0:00:04,,
S-Speech,0:18:09,0:18:11,0:00:02,,
S-Speech,0:18:28,0:18:31,0:00:03,,
S-Speech,0:18:38,0:18:41,0:00:03,,
S-Speech,0:19:04,0:19:05,0:00:01,,
S-Speech,0:19:49,0:19:50,0:00:01,,
S-Speech,0:20:28,0:20:29,0:00:01,,
S-Speech,0:20:36,0:20:37,0:00:01,,
S-Speech,0:20:48,0:20:50,0:00:02,,
S-Speech,0:21:18,0:21:20,0:00:02,,
S-Speech,0:21:46,0:21:48,0:00:02,,
S-Speech,0:22:36,0:22:47,0:00:11,,
S-Speech,0:23:29,0:23:31,0:00:02,,
S-Speech,0:23:33,0:23:35,0:00:02,,
S-Speech,0:23:42,0:23:44,0:00:02,,
S-Speech,0:25:14,0:25:16,0:00:02,,
S-Speech,0:27:05,0:27:09,0:00:04,,
S-Speech,0:27:11,0:27:14,0:00:03,,
S-Speech,0:27:28,0:27:29,0:00:01,,
S-Speech,0:27:35,0:27:36,0:00:01,,
S-Speech,0:28:32,0:28:47,0:00:15,,
S-Speech,0:28:51,0:28:56,0:00:05,,
T-Speech,0:00:00,0:00:07,0:00:07,Other,Giving Advice
T-Speech,0:01:35,0:01:38,0:00:03,Other,Giving Advice
T-Speech,0:01:40,0:01:52,0:00:12,Other,Giving Feedback
T-Speech,0:01:55,0:02:18,0:00:23,Other,Giving Practice
T-Speech,0:02:22,0:02:32,0:00:10,Other,Giving Practice
T-Speech,0:02:34,0:02:39,0:00:05,Technique,Giving Feedback
T-Speech,0:02:45,0:02:53,0:00:08,Other,Giving Practice
T-Speech,0:03:06,0:03:08,0:00:02,Other,Giving Subjective Information
T-Speech,0:03:11,0:03:13,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:03:34,0:03:37,0:00:03,Technique,Giving Feedback
T-Speech,0:03:40,0:03:48,0:00:08,Musical Expression,Giving Practice
T-Speech,0:03:51,0:03:54,0:00:03,Musical Expression,Giving Feedback
T-Speech,0:04:31,0:04:38,0:00:07,Musical Expression,Giving Subjective Information
T-Speech,0:04:41,0:04:48,0:00:07,Musical Expression,Giving Subjective Information
T-Speech,0:04:54,0:05:03,0:00:09,Musical Expression,Giving Subjective Information
T-Speech,0:05:06,0:05:13,0:00:07,Musical Expression,Giving Subjective Information
T-Speech,0:05:15,0:05:20,0:00:05,Musical Expression,Giving Subjective Information
T-Speech,0:05:33,0:05:44,0:00:11,Musical Expression,Giving Subjective Information
T-Speech,0:06:19,0:06:22,0:00:03,Musical Expression,Giving Feedback
T-Speech,0:06:30,0:06:37,0:00:07,Musical Expression,Giving Feedback
T-Speech,0:06:46,0:06:50,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:06:52,0:07:04,0:00:12,Musical Expression,Giving Feedback
T-Speech,0:07:28,0:07:33,0:00:05,Musical Expression,Giving Subjective Information
T-Speech,0:07:34,0:07:42,0:00:08,Musical Expression,Giving Subjective Information
T-Speech,0:07:50,0:07:59,0:00:09,Musical Expression,Giving Subjective Information
T-Speech,0:08:06,0:08:16,0:00:10,Musical Expression,Giving Subjective Information
T-Speech,0:08:20,0:08:24,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:08:26,0:08:34,0:00:08,Musical Expression,Giving Subjective Information
T-Speech,0:08:43,0:08:45,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:08:48,0:08:51,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:09:03,0:09:06,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:09:19,0:09:22,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:09:32,0:09:36,0:00:04,Musical Style,Giving Subjective Information
T-Speech,0:09:42,0:09:46,0:00:04,Musical Style,Giving Subjective Information
T-Speech,0:09:48,0:09:51,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:09:59,0:10:01,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:10:22,0:10:24,0:00:02,Musical Style,Giving Objective Information
T-Speech,0:10:25,0:10:28,0:00:03,Musical Style,Giving Practice
T-Speech,0:10:31,0:10:37,0:00:06,Musical Style,Giving Practice
T-Speech,0:10:59,0:11:02,0:00:03,Musical Expression,Giving Practice
T-Speech,0:11:05,0:11:07,0:00:02,Musical Expression,Giving Practice
T-Speech,0:11:09,0:11:13,0:00:04,Musical Expression,Giving Practice
T-Speech,0:11:15,0:11:18,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:11:24,0:11:26,0:00:02,Technique,Giving Feedback
T-Speech,0:11:49,0:11:52,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:11:56,0:12:00,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:12:09,0:12:25,0:00:16,Musical Expression,Giving Feedback
T-Speech,0:12:28,0:12:33,0:00:05,Musical Expression,Giving Feedback
T-Speech,0:12:56,0:12:59,0:00:03,Musical Expression,Giving Advice
T-Speech,0:13:09,0:13:20,0:00:11,Musical Expression,Giving Subjective Information
T-Speech,0:13:22,0:13:24,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:13:26,0:13:35,0:00:09,Musical Expression,Giving Subjective Information
T-Speech,0:14:02,0:14:05,0:00:03,Technique,Giving Subjective Information
T-Speech,0:14:41,0:14:43,0:00:02,Musical Expression,Giving Practice
T-Speech,0:14:48,0:14:50,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:15:11,0:15:14,0:00:03,Technique,Giving Subjective Information
T-Speech,0:15:17,0:15:21,0:00:04,Musical Expression,Giving Practice
T-Speech,0:15:32,0:15:39,0:00:07,Musical Expression,Giving Practice
T-Speech,0:16:16,0:16:19,0:00:03,Musical Expression,Giving Practice
T-Speech,0:16:21,0:16:23,0:00:02,Musical Expression,Giving Practice
T-Speech,0:16:36,0:16:45,0:00:09,Technique,Giving Subjective Information
T-Speech,0:16:48,0:16:55,0:00:07,Technique,Giving Subjective Information
T-Speech,0:17:11,0:17:23,0:00:12,Musical Expression,Giving Subjective Information
T-Speech,0:17:26,0:17:28,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:17:29,0:17:38,0:00:09,Technique,Giving Practice
T-Speech,0:17:51,0:17:54,0:00:03,Musical Expression,Asking Question
T-Speech,0:17:57,0:18:00,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:18:05,0:18:29,0:00:24,Musical Expression,Giving Feedback
T-Speech,0:18:30,0:18:34,0:00:04,Musical Expression,Giving Feedback
T-Speech,0:18:58,0:19:08,0:00:10,Musical Expression,Giving Subjective Information
T-Speech,0:19:30,0:19:33,0:00:03,Musical Expression,Giving Practice
T-Speech,0:19:37,0:19:40,0:00:03,Musical Expression,Giving Practice
T-Speech,0:19:43,0:19:45,0:00:02,Musical Expression,Giving Feedback
T-Speech,0:19:46,0:19:49,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:20:04,0:20:07,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:20:23,0:20:25,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:20:31,0:20:33,0:00:02,Musical Expression,Giving Feedback
T-Speech,0:20:34,0:20:38,0:00:04,Musical Expression,Giving Feedback
T-Speech,0:20:42,0:20:48,0:00:06,Technique,Giving Subjective Information
T-Speech,0:20:49,0:20:55,0:00:06,Technique,Giving Feedback
T-Speech,0:20:58,0:21:00,0:00:02,Technique,Giving Subjective Information
T-Speech,0:21:07,0:21:10,0:00:03,Technique,Giving Practice
T-Speech,0:21:15,0:21:19,0:00:04,Technique,Giving Feedback
T-Speech,0:21:29,0:21:35,0:00:06,Musical Expression,Giving Practice
T-Speech,0:21:47,0:21:53,0:00:06,Musical Expression,Giving Subjective Information
T-Speech,0:22:21,0:22:28,0:00:07,Musical Expression,Giving Practice
T-Speech,0:22:46,0:22:51,0:00:05,Musical Expression,Giving Practice
T-Speech,0:23:06,0:23:11,0:00:05,Musical Expression,Giving Feedback
T-Speech,0:23:24,0:23:32,0:00:08,Other,Giving Practice
T-Speech,0:23:33,0:23:38,0:00:05,Other,Giving Practice
T-Speech,0:23:57,0:24:02,0:00:05,Other,Giving Practice
T-Speech,0:24:09,0:24:12,0:00:03,Musical Expression,Giving Practice
T-Speech,0:24:23,0:24:25,0:00:02,Musical Expression,Giving Practice
T-Speech,0:24:31,0:24:47,0:00:16,Musical Expression,Giving Feedback
T-Speech,0:24:50,0:24:51,0:00:01,Musical Expression,Giving Feedback
T-Speech,0:25:01,0:25:03,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:25:10,0:25:27,0:00:17,Musical Expression,Giving Subjective Information
T-Speech,0:25:30,0:25:38,0:00:08,Musical Expression,Giving Practice
T-Speech,0:25:38,0:25:46,0:00:08,Musical Expression,Giving Practice
T-Speech,0:26:53,0:27:05,0:00:12,Musical Expression,Giving Practice
T-Speech,0:27:08,0:27:13,0:00:05,Musical Expression,Giving Practice
T-Speech,0:27:16,0:27:19,0:00:03,Musical Expression,Giving Subjective Information
T-Speech,0:27:34,0:27:37,0:00:03,Musical Expression,Giving Practice
T-Speech,0:27:57,0:27:59,0:00:02,Musical Expression,Giving Subjective Information
T-Speech,0:28:02,0:28:08,0:00:06,Musical Expression,Giving Subjective Information
T-Speech,0:28:31,0:28:35,0:00:04,Musical Expression,Giving Subjective Information
T-Speech,0:28:37,0:28:42,0:00:05,Musical Expression,Giving Practice
T-Speech,0:28:45,0:28:51,0:00:06,Musical Expression,Giving Practice
T-Speech,0:28:54,0:28:56,0:00:02,Musical Expression,Giving Subjective Information
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
